127.0.0.1 - - [11/Jan/2017:10:23:35 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/user/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:39 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:54 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:59 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:59 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:36:59 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:37 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10455
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:37 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:37 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:37 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:38 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:38 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:38 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:39 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:39 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:39 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:40 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:40 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:40 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:55 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10456
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:56 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:56 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:56 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:57 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:59 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:59 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:38:59 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:56 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10456
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:56 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:56 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:57 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:57 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:58 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:58 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:39:58 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:29 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:29 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:29 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:30 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:30 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:30 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:31 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:31 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:31 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:52 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:52 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:52 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:53 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:53 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:53 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:53 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:54 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:40:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:30 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:31 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:31 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:31 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:31 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:37 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:38 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:45 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 6535
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:43:45 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:44:48 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:44:50 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:45:37 +0530] "POST /CollaborationBack/jobs/ HTTP/1.1" 500 6530
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:45:37 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:52:03 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:52:13 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:51 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:51 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:53 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:54 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 200 2505
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationFrontEnd/user/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:55:55 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:08 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:08 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:08 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:08 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:16 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:16 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:18 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:29 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:31 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:32 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:45 +0530] "POST /CollaborationBack/jobs/ HTTP/1.1" 500 6530
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:56:45 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:30 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:30 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:30 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:30 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:39 +0530] "POST /CollaborationBack/jobs/ HTTP/1.1" 500 6530
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:57:39 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:59:21 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:11:59:37 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:00:09 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
127.0.0.1 - - [11/Jan/2017:12:06:21 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:21 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:21 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 200 2504
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:21 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:25 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 200 2234
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:26 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 200 2376
